Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
1.446,0.278,241.550,6.200,0.000,0.000,1.000
0.226,0.056,239.040,1.200,0.000,0.000,1.000
0.442,0.212,242.680,2.000,0.000,2.000,0.000
0.244,0.000,241.480,1.000,0.000,0.000,0.000
1.924,0.000,241.500,8.000,0.000,0.000,18.000
0.330,0.112,242.070,1.400,0.000,0.000,1.000
0.838,0.070,236.650,3.400,0.000,0.000,10.000
1.408,0.000,239.780,5.800,0.000,0.000,18.000
1.520,0.070,245.700,6.200,0.000,0.000,19.000
1.400,0.060,241.480,5.800,0.000,0.000,18.000
2.190,0.046,235.140,9.200,0.000,0.000,18.000
1.294,0.072,245.380,5.200,0.000,0.000,0.000
1.614,0.000,239.520,6.600,0.000,2.000,19.000
1.258,0.232,240.840,5.200,2.000,0.000,0.000
0.214,0.114,244.140,1.000,0.000,0.000,0.000
0.448,0.090,243.870,1.800,0.000,0.000,1.000
0.268,0.000,247.560,1.200,0.000,0.000,0.000
0.210,0.000,241.610,0.800,0.000,0.000,0.000
2.328,0.000,242.980,9.400,0.000,0.000,0.000
0.352,0.118,237.210,1.600,0.000,0.000,0.000
1.390,0.214,237.860,5.800,0.000,1.000,18.000
0.942,0.294,241.650,4.200,0.000,0.000,3.000
0.274,0.122,244.310,1.400,0.000,0.000,1.000
2.358,0.132,236.800,10.000,0.000,0.000,18.000
0.384,0.350,241.900,2.000,0.000,1.000,0.000
1.436,0.252,238.880,6.000,1.000,1.000,18.000
1.284,0.070,239.160,5.400,0.000,1.000,18.000
1.616,0.112,242.920,6.600,0.000,0.000,18.000
0.434,0.000,244.900,1.800,0.000,0.000,0.000
0.258,0.000,245.670,1.000,0.000,0.000,0.000
0.316,0.098,241.120,1.400,0.000,1.000,0.000
0.786,0.524,234.940,4.000,0.000,0.000,0.000
0.334,0.084,247.000,1.400,0.000,0.000,0.000
1.006,0.246,240.800,4.200,0.000,1.000,0.000
1.386,0.072,241.230,5.600,0.000,1.000,18.000
1.546,0.050,242.630,6.400,0.000,0.000,19.000
0.162,0.050,242.940,0.800,0.000,0.000,0.000
1.352,0.104,238.740,5.600,0.000,0.000,18.000
0.788,0.082,238.980,3.200,0.000,0.000,11.000
0.496,0.244,239.940,2.200,0.000,2.000,1.000
1.848,0.000,238.180,7.600,0.000,0.000,17.000
3.910,0.186,237.010,16.400,37.000,0.000,12.000
0.578,0.094,243.060,2.400,0.000,0.000,0.000
0.348,0.086,244.010,1.400,0.000,2.000,1.000
1.650,0.204,238.380,6.800,0.000,0.000,18.000
1.740,0.066,239.540,7.200,2.000,0.000,18.000
0.364,0.220,236.060,1.800,0.000,1.000,0.000
0.470,0.000,241.030,1.800,0.000,0.000,1.000
1.382,0.082,239.460,5.600,0.000,0.000,19.000
1.520,0.056,246.930,6.000,0.000,0.000,19.000
3.870,0.238,237.320,16.200,38.000,0.000,18.000
0.278,0.000,245.310,1.200,0.000,0.000,0.000
1.436,0.000,246.300,5.800,0.000,0.000,19.000
0.394,0.194,242.630,1.800,0.000,1.000,0.000
1.466,0.060,242.350,6.000,1.000,0.000,18.000
0.406,0.414,240.210,2.400,0.000,0.000,1.000
0.294,0.206,238.420,1.400,0.000,2.000,1.000
0.448,0.076,238.750,2.200,0.000,0.000,0.000
0.318,0.224,236.810,1.600,0.000,0.000,0.000
0.390,0.088,242.070,1.600,0.000,1.000,0.000
0.250,0.176,235.160,1.200,0.000,2.000,0.000
1.462,0.078,242.460,6.000,0.000,1.000,19.000
0.238,0.000,249.390,1.000,0.000,0.000,0.000
0.374,0.250,242.050,1.800,0.000,1.000,0.000
0.276,0.080,242.250,1.400,0.000,0.000,1.000
1.066,0.496,240.870,5.000,0.000,1.000,13.000
0.178,0.000,243.910,0.800,0.000,0.000,0.000
0.554,0.198,234.690,2.400,0.000,2.000,0.000
0.342,0.240,244.190,1.600,0.000,0.000,1.000
0.146,0.000,243.120,0.600,0.000,0.000,1.000
0.508,0.000,241.980,2.000,0.000,0.000,0.000
2.718,0.450,242.010,11.600,0.000,0.000,18.000
0.240,0.116,240.870,1.000,0.000,0.000,1.000
0.326,0.106,247.190,1.400,0.000,1.000,0.000
0.398,0.076,240.280,1.600,0.000,0.000,0.000
0.340,0.238,241.360,1.600,0.000,2.000,1.000
1.490,0.200,240.390,6.200,0.000,1.000,19.000
0.152,0.000,238.750,0.600,0.000,0.000,1.000
0.322,0.066,243.630,1.200,0.000,0.000,1.000
2.026,0.000,238.950,8.400,2.000,1.000,18.000
0.420,0.068,241.180,1.800,0.000,0.000,0.000
0.868,0.344,242.910,3.800,0.000,0.000,1.000
1.478,0.112,241.880,6.000,0.000,0.000,18.000
0.214,0.112,238.990,1.000,0.000,0.000,0.000
0.302,0.214,239.080,1.400,0.000,0.000,1.000
0.250,0.090,240.620,1.000,0.000,1.000,1.000
0.112,0.000,241.100,0.600,0.000,0.000,0.000
1.370,0.000,240.960,5.600,0.000,0.000,18.000
0.494,0.372,242.280,2.400,0.000,0.000,0.000
0.612,0.112,242.730,3.200,0.000,0.000,6.000
0.370,0.238,243.220,1.800,0.000,1.000,1.000
0.488,0.316,242.280,2.400,0.000,2.000,0.000
1.982,0.000,235.420,8.400,0.000,0.000,0.000
0.314,0.212,241.080,1.600,0.000,2.000,0.000
0.246,0.086,241.870,1.000,0.000,1.000,1.000
0.462,0.000,242.550,2.000,0.000,0.000,0.000
0.290,0.124,241.200,1.400,0.000,0.000,1.000
0.814,0.060,243.220,3.200,0.000,0.000,1.000
1.804,0.000,239.770,7.400,1.000,0.000,18.000
0.438,0.100,246.900,1.800,0.000,1.000,1.000
1.494,0.000,234.120,6.400,0.000,0.000,17.000
1.876,0.060,237.670,7.800,0.000,0.000,18.000
3.236,0.284,237.850,13.800,0.000,31.000,18.000
0.326,0.136,240.900,1.800,0.000,0.000,0.000
0.164,0.082,242.650,0.800,0.000,0.000,0.000
0.428,0.216,241.670,2.000,0.000,0.000,1.000
1.486,0.306,236.650,6.400,0.000,1.000,17.000
0.254,0.264,238.460,1.400,0.000,2.000,1.000
1.338,0.000,236.970,5.600,0.000,0.000,18.000
0.544,0.288,241.490,2.600,0.000,5.000,0.000
1.418,0.054,247.520,5.600,0.000,0.000,19.000
1.414,0.000,239.580,6.000,0.000,0.000,18.000
1.708,0.170,241.260,7.000,0.000,0.000,12.000
0.102,0.000,235.300,0.400,0.000,0.000,0.000
0.622,0.000,239.970,2.600,0.000,0.000,1.000
0.310,0.106,241.160,1.400,0.000,0.000,0.000
1.412,0.134,241.720,5.800,0.000,1.000,19.000
2.382,0.048,238.650,10.000,0.000,0.000,0.000
0.318,0.244,238.500,1.600,0.000,2.000,0.000
0.606,0.102,240.050,2.600,0.000,0.000,1.000
0.368,0.060,233.160,1.800,0.000,0.000,0.000
0.212,0.104,235.380,1.000,0.000,2.000,0.000
2.600,0.000,240.260,10.800,0.000,37.000,0.000
0.316,0.098,239.700,1.400,0.000,0.000,0.000
0.324,0.116,249.440,1.400,0.000,0.000,0.000
0.248,0.000,242.210,1.200,0.000,0.000,1.000
1.308,0.000,244.460,5.200,0.000,0.000,18.000
1.296,0.000,244.460,5.200,0.000,0.000,0.000
1.286,0.000,239.660,5.200,0.000,0.000,18.000
1.438,0.094,242.060,5.800,0.000,2.000,19.000
1.954,0.078,242.750,8.000,0.000,0.000,1.000
3.060,0.144,239.050,12.800,0.000,0.000,28.000
1.212,0.162,238.300,5.000,0.000,0.000,0.000
0.424,0.230,243.140,2.000,0.000,1.000,1.000
2.672,0.122,239.300,11.200,0.000,0.000,17.000
0.254,0.166,241.650,1.400,0.000,1.000,1.000
0.468,0.000,246.700,1.800,1.000,0.000,0.000
0.412,0.106,242.960,1.800,0.000,0.000,0.000
0.904,0.220,238.420,4.000,0.000,2.000,0.000
1.486,0.226,238.660,6.200,0.000,1.000,17.000
2.000,0.246,237.560,8.400,0.000,0.000,0.000
1.458,0.196,240.830,6.000,0.000,0.000,18.000
1.342,0.062,236.730,5.600,0.000,1.000,18.000
0.218,0.000,243.980,0.800,0.000,0.000,0.000
0.228,0.000,244.390,1.000,0.000,0.000,0.000
2.790,0.122,240.070,11.600,0.000,0.000,18.000
0.968,0.350,240.590,4.200,0.000,0.000,0.000
0.218,0.050,240.740,1.000,0.000,0.000,0.000
1.342,0.100,241.670,5.400,0.000,1.000,18.000
2.562,0.000,238.650,10.600,0.000,0.000,18.000
0.470,0.252,239.920,2.200,0.000,2.000,0.000
1.672,0.340,239.770,7.000,0.000,2.000,17.000
0.444,0.000,233.250,1.800,0.000,0.000,0.000
1.366,0.102,238.090,5.600,0.000,0.000,18.000
0.372,0.054,239.670,1.600,0.000,2.000,0.000
0.310,0.222,241.810,1.600,0.000,0.000,0.000
0.224,0.000,242.800,0.800,0.000,0.000,0.000
0.242,0.122,240.680,1.000,0.000,0.000,0.000
0.364,0.206,239.370,1.600,0.000,1.000,0.000
0.186,0.058,238.370,0.800,0.000,0.000,0.000
0.286,0.120,239.510,1.400,0.000,0.000,0.000
1.452,0.192,240.330,6.000,0.000,1.000,19.000
3.500,0.574,235.090,15.000,1.000,1.000,17.000
0.286,0.064,241.710,1.200,0.000,0.000,0.000
0.358,0.128,247.090,1.400,0.000,0.000,0.000
0.230,0.116,239.480,1.000,0.000,1.000,0.000
2.648,0.152,241.870,11.000,0.000,2.000,18.000
0.252,0.000,244.800,1.000,0.000,0.000,0.000
0.370,0.092,245.170,1.600,0.000,0.000,0.000
0.290,0.000,243.890,1.200,0.000,0.000,0.000
1.348,0.060,238.250,5.600,0.000,1.000,18.000
0.264,0.068,240.920,1.200,0.000,1.000,1.000
2.902,0.064,236.360,12.200,37.000,1.000,0.000
0.414,0.000,239.960,1.600,0.000,0.000,0.000
0.702,0.104,238.740,3.200,0.000,0.000,9.000
0.250,0.152,239.070,1.200,0.000,0.000,0.000
3.222,1.046,236.380,14.600,0.000,1.000,5.000
1.764,0.202,238.360,7.400,0.000,0.000,17.000
0.250,0.134,242.770,1.200,0.000,0.000,1.000
0.140,0.000,239.450,0.600,0.000,0.000,1.000
0.260,0.134,242.740,1.200,0.000,0.000,0.000
0.422,0.236,241.020,2.000,0.000,1.000,0.000
0.320,0.112,244.280,1.400,0.000,0.000,0.000
2.144,0.206,240.140,8.800,0.000,0.000,19.000
0.382,0.246,246.540,1.800,0.000,1.000,0.000
0.228,0.000,243.330,1.000,0.000,0.000,0.000
0.172,0.148,238.950,0.800,0.000,0.000,0.000
0.266,0.054,241.020,1.200,0.000,0.000,0.000
0.484,0.320,242.740,2.400,0.000,1.000,1.000
0.344,0.106,244.790,1.400,0.000,0.000,0.000
0.392,0.202,244.790,1.800,0.000,0.000,0.000
0.114,0.000,241.150,0.400,0.000,0.000,0.000
1.202,0.220,244.790,5.000,0.000,1.000,0.000
1.224,0.000,241.200,5.000,0.000,0.000,18.000
4.972,0.138,241.380,20.600,0.000,71.000,0.000
0.316,0.108,238.810,1.400,0.000,1.000,0.000
0.740,0.208,241.500,3.200,0.000,1.000,1.000
0.846,0.262,240.190,3.600,0.000,0.000,11.000
6.814,0.144,238.670,28.400,76.000,0.000,19.000
0.216,0.000,240.070,0.800,0.000,0.000,0.000
0.670,0.330,239.520,3.400,0.000,0.000,6.000
0.732,0.192,240.740,3.200,0.000,0.000,0.000
0.274,0.140,243.530,1.200,0.000,0.000,1.000
1.090,0.092,240.920,4.400,0.000,0.000,1.000
1.928,0.162,233.250,9.000,12.000,2.000,17.000
1.838,0.126,233.660,7.800,1.000,0.000,17.000
0.312,0.208,242.010,1.400,0.000,0.000,1.000
5.150,0.174,241.800,21.200,39.000,5.000,18.000
1.026,0.376,248.660,4.600,0.000,1.000,0.000
0.220,0.110,236.290,1.000,0.000,0.000,0.000
0.266,0.118,242.410,1.200,0.000,0.000,1.000
0.270,0.050,243.440,1.200,0.000,0.000,0.000
0.426,0.152,244.370,1.800,0.000,0.000,0.000
1.872,0.084,238.350,7.800,0.000,0.000,18.000
1.624,0.000,238.430,6.800,0.000,0.000,19.000
0.932,0.068,235.750,4.000,0.000,0.000,0.000
1.284,0.000,238.920,5.200,0.000,0.000,18.000
2.274,0.080,234.240,9.600,0.000,0.000,17.000
0.718,0.158,241.230,3.200,0.000,0.000,0.000
2.098,0.302,246.260,8.600,0.000,0.000,20.000
0.402,0.348,239.080,2.200,0.000,1.000,1.000
0.334,0.094,241.920,1.600,0.000,0.000,0.000
1.364,0.058,241.550,5.600,0.000,0.000,17.000
1.646,0.198,233.330,7.000,0.000,0.000,16.000
1.834,0.228,241.000,7.600,0.000,1.000,18.000
0.226,0.000,244.560,1.000,0.000,0.000,0.000
5.622,0.178,230.340,24.400,36.000,35.000,1.000
0.238,0.138,245.240,1.000,0.000,1.000,0.000
0.158,0.000,240.370,0.600,0.000,0.000,0.000
3.568,0.328,234.330,15.200,0.000,1.000,17.000
0.396,0.212,241.860,1.800,0.000,0.000,0.000
1.836,0.168,238.440,7.600,0.000,0.000,18.000
0.730,0.090,241.970,3.000,1.000,0.000,1.000
0.202,0.150,241.920,1.000,0.000,0.000,1.000
1.082,0.066,243.470,5.000,0.000,0.000,8.000
2.014,0.074,244.990,8.200,0.000,0.000,18.000
1.224,0.000,240.370,5.000,0.000,0.000,18.000
0.406,0.114,248.760,1.800,0.000,0.000,0.000
0.306,0.070,241.010,1.200,0.000,0.000,0.000
1.556,0.310,240.140,6.600,0.000,0.000,19.000
1.538,0.050,245.450,6.200,0.000,0.000,19.000
2.524,0.094,232.940,10.800,0.000,0.000,0.000
1.882,0.052,240.610,7.800,0.000,1.000,1.000
0.206,0.052,239.310,0.800,0.000,0.000,0.000
0.104,0.000,240.520,0.400,0.000,0.000,0.000
1.768,0.182,239.980,7.400,0.000,4.000,0.000
1.118,0.216,240.200,4.800,1.000,0.000,1.000
2.356,0.252,238.440,10.200,0.000,21.000,1.000
0.360,0.092,245.380,1.600,0.000,0.000,0.000
1.630,0.048,242.790,6.800,0.000,0.000,18.000
1.530,0.290,237.580,6.400,0.000,1.000,18.000
0.832,0.000,241.940,3.400,0.000,0.000,1.000
1.756,0.080,241.270,7.200,0.000,0.000,18.000
0.386,0.168,240.270,1.800,0.000,2.000,0.000
0.200,0.192,242.460,1.000,0.000,0.000,0.000
0.586,0.162,244.050,2.400,0.000,0.000,1.000
0.322,0.064,244.060,1.400,0.000,1.000,1.000
0.346,0.102,242.930,1.600,0.000,0.000,1.000
0.154,0.126,241.980,0.800,0.000,0.000,1.000
3.742,0.000,228.150,16.600,0.000,35.000,16.000
0.188,0.132,242.900,0.800,0.000,1.000,0.000
1.300,0.052,241.530,5.400,0.000,0.000,18.000
0.434,0.104,234.380,2.200,0.000,0.000,0.000
0.878,0.000,242.480,3.600,0.000,0.000,0.000
0.298,0.078,246.340,1.200,0.000,0.000,0.000
3.440,0.172,234.590,14.800,0.000,34.000,0.000
2.954,0.050,233.690,12.600,0.000,0.000,0.000
0.290,0.102,235.660,1.200,0.000,0.000,0.000
1.012,0.458,242.070,4.600,0.000,1.000,12.000
1.418,0.198,239.740,5.800,0.000,2.000,17.000
0.296,0.000,243.820,1.200,0.000,0.000,0.000
0.216,0.068,240.910,1.000,0.000,1.000,0.000
0.432,0.182,243.520,1.800,0.000,0.000,0.000
1.570,0.212,237.950,6.600,0.000,1.000,18.000
0.614,0.096,244.090,2.600,0.000,0.000,1.000
0.082,0.000,241.050,0.200,0.000,0.000,1.000
0.226,0.050,245.780,1.000,0.000,0.000,0.000
1.312,0.066,237.020,5.400,0.000,0.000,18.000
1.614,0.164,245.430,6.600,0.000,0.000,19.000
0.246,0.250,239.620,1.400,0.000,0.000,1.000
0.368,0.098,242.080,1.600,0.000,1.000,0.000
0.398,0.094,239.710,1.800,0.000,0.000,0.000
0.422,0.082,241.960,1.800,0.000,0.000,1.000
0.162,0.000,243.580,0.600,0.000,0.000,1.000
0.240,0.000,241.960,1.000,0.000,1.000,0.000
1.492,0.190,242.300,6.200,0.000,0.000,18.000
0.340,0.128,243.810,1.400,0.000,0.000,0.000
0.434,0.172,241.450,2.000,0.000,0.000,0.000
0.240,0.000,241.700,1.000,1.000,0.000,1.000
1.426,0.192,238.090,6.000,0.000,1.000,18.000
0.280,0.074,240.180,1.400,0.000,1.000,1.000
1.542,0.000,241.500,6.400,0.000,0.000,18.000
0.784,0.116,244.210,3.200,0.000,2.000,1.000
3.096,0.304,236.390,13.200,0.000,24.000,17.000
0.296,0.236,241.650,1.400,0.000,1.000,0.000
1.072,0.366,242.720,4.800,0.000,1.000,9.000
1.840,0.148,242.120,7.600,0.000,0.000,18.000
1.994,0.084,240.020,8.200,0.000,0.000,18.000
0.172,0.000,240.500,0.800,0.000,0.000,0.000
0.694,0.184,241.370,2.800,0.000,1.000,0.000
1.924,0.192,242.030,8.000,0.000,2.000,18.000
1.404,0.056,241.480,5.800,0.000,0.000,19.000
0.264,0.000,245.160,1.200,0.000,1.000,0.000
0.274,0.000,242.910,1.200,0.000,0.000,0.000
0.206,0.000,242.180,0.800,0.000,0.000,0.000
1.018,0.100,239.660,4.200,0.000,1.000,1.000
0.918,0.330,241.560,4.000,0.000,1.000,12.000
0.248,0.058,240.420,1.000,0.000,0.000,0.000
2.738,0.196,238.400,11.400,37.000,1.000,1.000
2.028,0.288,238.590,8.600,0.000,0.000,12.000
1.204,0.050,233.740,5.200,0.000,0.000,0.000
0.590,0.000,241.090,2.400,0.000,0.000,0.000
0.472,0.120,241.430,2.000,0.000,0.000,1.000
1.290,0.000,239.750,5.400,0.000,0.000,18.000
0.354,0.108,247.300,1.400,0.000,0.000,1.000
2.418,0.046,236.710,10.200,0.000,0.000,18.000
0.296,0.064,236.540,1.200,0.000,0.000,0.000
1.432,0.188,235.950,6.000,0.000,0.000,18.000
0.324,0.108,244.710,1.400,0.000,1.000,1.000
1.066,0.436,247.570,4.600,0.000,0.000,12.000
0.254,0.000,244.470,1.000,0.000,0.000,0.000
0.864,0.106,239.100,3.600,0.000,0.000,1.000
0.354,0.102,240.520,1.600,0.000,0.000,1.000
2.058,0.000,237.160,8.600,2.000,0.000,17.000
3.092,0.000,240.510,12.800,0.000,0.000,18.000
1.708,0.000,240.040,7.000,0.000,0.000,17.000
1.482,0.260,241.400,6.200,0.000,1.000,1.000
0.250,0.144,242.780,1.200,0.000,0.000,0.000
0.404,0.196,245.310,1.800,0.000,0.000,0.000
3.232,0.566,241.930,13.600,0.000,0.000,18.000
0.344,0.072,240.670,1.400,0.000,0.000,0.000
2.168,0.000,237.840,9.000,0.000,0.000,18.000
1.320,0.000,241.000,5.400,0.000,0.000,19.000
1.320,0.000,241.800,5.400,0.000,0.000,1.000
0.252,0.000,242.850,1.000,0.000,0.000,1.000
1.560,0.252,244.780,6.400,0.000,1.000,18.000
0.306,0.118,239.990,1.600,0.000,1.000,1.000
0.146,0.000,240.510,0.600,0.000,0.000,1.000
1.540,0.000,236.250,6.400,0.000,0.000,18.000
0.332,0.000,240.630,1.400,0.000,0.000,0.000
0.374,0.208,242.860,1.600,0.000,2.000,0.000
0.762,0.350,242.010,3.600,0.000,2.000,8.000
4.854,0.378,235.320,20.600,37.000,0.000,17.000
0.218,0.104,242.070,1.000,0.000,1.000,1.000
1.036,0.320,240.620,4.600,0.000,4.000,0.000
1.554,0.132,240.960,6.400,0.000,0.000,18.000
0.400,0.220,244.910,1.800,0.000,1.000,0.000
0.344,0.000,240.100,1.400,0.000,0.000,1.000
0.504,0.000,244.780,2.200,0.000,0.000,0.000
2.192,0.232,242.190,9.000,0.000,0.000,0.000
0.538,0.106,240.850,2.200,0.000,0.000,1.000
3.028,0.174,239.150,12.600,0.000,1.000,18.000
0.292,0.190,233.680,1.400,0.000,0.000,0.000
0.364,0.088,243.720,1.400,0.000,0.000,1.000
0.278,0.050,245.840,1.000,0.000,0.000,0.000
0.124,0.000,236.370,0.600,0.000,0.000,0.000
1.394,0.058,245.180,5.600,0.000,0.000,19.000
0.350,0.000,245.330,1.400,0.000,0.000,0.000
2.864,0.000,236.740,12.200,1.000,0.000,17.000
0.228,0.000,245.230,1.000,0.000,0.000,0.000
3.594,0.098,235.350,15.200,1.000,37.000,18.000
0.308,0.154,245.090,1.400,0.000,0.000,0.000
0.310,0.144,244.090,1.400,0.000,0.000,0.000
1.210,0.000,240.240,5.000,0.000,0.000,18.000
1.432,0.128,245.070,5.800,0.000,0.000,19.000
1.334,0.000,238.110,5.600,0.000,1.000,17.000
1.570,0.312,243.330,6.600,0.000,1.000,0.000
2.304,0.000,245.270,9.400,0.000,0.000,18.000
0.236,0.000,244.240,1.000,0.000,0.000,0.000
2.272,0.094,233.410,10.000,0.000,0.000,17.000
1.484,0.086,242.130,6.000,1.000,0.000,19.000
1.284,0.082,234.650,5.400,0.000,0.000,0.000
0.228,0.000,243.130,1.000,0.000,0.000,0.000
1.350,0.068,236.960,5.600,0.000,0.000,18.000
1.724,0.076,240.800,7.000,0.000,0.000,18.000
0.386,0.172,241.200,1.800,0.000,2.000,0.000
0.198,0.090,236.320,1.000,0.000,0.000,0.000
0.816,0.116,239.960,3.600,0.000,0.000,6.000
0.296,0.056,245.350,1.200,0.000,0.000,0.000
1.456,0.064,244.290,5.800,0.000,0.000,19.000
1.692,0.194,242.570,7.000,0.000,2.000,18.000
0.896,0.052,236.870,3.800,0.000,0.000,0.000
0.604,0.000,246.060,3.200,0.000,0.000,7.000
2.458,0.242,240.860,10.200,0.000,1.000,0.000
0.368,0.364,242.880,2.000,0.000,1.000,1.000
0.246,0.096,239.200,1.000,0.000,2.000,0.000
0.540,0.078,241.580,3.200,0.000,0.000,1.000
1.438,0.216,231.050,6.200,0.000,1.000,18.000
2.078,0.294,245.060,8.600,1.000,1.000,18.000
0.496,0.000,240.790,2.400,0.000,0.000,0.000
1.858,0.242,230.440,8.000,0.000,0.000,16.000
3.522,0.368,236.120,15.600,32.000,0.000,18.000
0.314,0.100,245.310,1.200,0.000,0.000,0.000
0.224,0.122,241.090,1.000,0.000,1.000,1.000
1.488,0.114,244.920,6.000,0.000,0.000,19.000
2.636,0.182,237.240,11.000,0.000,0.000,17.000
0.342,0.200,237.800,1.600,0.000,2.000,0.000
1.062,0.370,236.420,4.800,0.000,1.000,12.000
0.156,0.000,243.640,0.600,0.000,0.000,0.000
2.024,0.360,235.070,8.600,2.000,0.000,17.000
0.086,0.000,240.570,0.400,0.000,0.000,0.000
0.158,0.000,241.860,0.600,0.000,0.000,1.000
0.900,0.086,241.490,3.600,0.000,0.000,0.000
0.210,0.090,240.110,1.000,0.000,0.000,0.000
0.368,0.120,244.630,1.600,0.000,0.000,0.000
0.324,0.224,241.180,1.600,0.000,0.000,1.000
0.146,0.000,242.820,0.600,0.000,0.000,0.000
0.208,0.100,236.910,1.000,0.000,0.000,0.000
0.230,0.000,242.220,1.000,0.000,0.000,0.000
0.382,0.190,240.400,1.800,0.000,1.000,0.000
1.594,0.208,241.850,6.600,1.000,0.000,18.000
2.810,0.182,238.810,11.800,0.000,0.000,17.000
0.862,0.352,238.410,3.800,0.000,2.000,1.000
0.222,0.000,243.840,1.000,0.000,0.000,0.000
0.362,0.216,242.390,1.800,0.000,0.000,1.000
1.446,0.076,242.770,5.800,0.000,0.000,18.000
3.596,0.188,237.260,15.200,0.000,0.000,17.000
1.410,0.000,240.710,5.800,0.000,0.000,17.000
0.504,0.000,237.600,2.200,0.000,0.000,0.000
0.346,0.096,241.180,1.400,0.000,0.000,0.000
0.204,0.076,245.490,1.000,0.000,0.000,0.000
1.368,0.060,241.620,5.600,0.000,0.000,0.000
1.458,0.354,239.550,6.200,0.000,2.000,18.000
1.426,0.054,242.890,5.800,0.000,0.000,18.000
2.180,0.144,234.050,9.200,0.000,0.000,18.000
1.814,0.090,237.180,7.600,0.000,0.000,17.000
0.832,0.386,241.960,3.800,0.000,1.000,1.000
0.248,0.000,244.890,1.200,0.000,0.000,0.000
0.508,0.288,239.780,2.400,0.000,1.000,0.000
0.606,0.184,241.710,2.800,0.000,0.000,0.000
0.176,0.000,240.350,0.800,0.000,0.000,1.000
2.236,0.560,238.080,9.800,0.000,1.000,23.000
0.310,0.106,239.900,1.400,0.000,0.000,0.000
0.370,0.114,248.380,1.600,0.000,0.000,0.000
0.894,0.260,241.080,3.800,0.000,0.000,12.000
1.242,0.228,240.610,5.200,0.000,1.000,0.000
0.146,0.000,240.610,0.600,0.000,0.000,1.000
1.464,0.192,239.760,6.200,0.000,3.000,0.000
0.340,0.090,244.280,1.400,0.000,1.000,1.000
3.206,0.046,237.840,13.400,0.000,0.000,18.000
2.126,0.150,242.650,8.800,0.000,0.000,19.000
2.714,0.200,244.400,11.600,0.000,0.000,0.000
0.966,0.252,242.010,4.000,0.000,1.000,12.000
0.174,0.150,240.010,0.800,0.000,0.000,1.000
0.976,0.122,239.900,4.000,1.000,0.000,0.000
1.912,0.238,238.280,8.000,0.000,2.000,17.000
1.656,0.000,239.630,6.800,0.000,0.000,17.000
0.382,0.230,241.600,1.800,0.000,0.000,0.000
0.328,0.118,244.130,1.400,0.000,0.000,0.000
2.832,0.350,241.710,12.600,16.000,0.000,19.000
0.314,0.000,241.280,1.600,0.000,0.000,0.000
1.784,0.248,240.120,7.400,0.000,1.000,18.000
1.756,0.148,241.830,7.400,0.000,0.000,25.000
0.174,0.000,240.730,0.800,0.000,0.000,1.000
0.760,0.260,242.900,3.200,0.000,1.000,0.000
0.334,0.122,248.800,1.400,0.000,0.000,0.000
0.268,0.000,243.000,1.200,0.000,0.000,0.000
1.522,0.102,243.420,6.200,0.000,1.000,19.000
0.574,0.284,243.410,2.800,0.000,0.000,4.000
0.378,0.122,240.380,1.800,0.000,1.000,0.000
1.564,0.154,240.730,6.400,0.000,0.000,18.000
0.250,0.000,241.740,1.000,0.000,0.000,0.000
0.240,0.064,241.370,1.200,0.000,0.000,1.000
2.310,0.382,239.450,9.800,0.000,1.000,0.000
0.186,0.000,240.680,1.000,0.000,0.000,1.000
0.250,0.066,241.810,1.000,0.000,0.000,1.000
0.264,0.086,239.010,1.200,0.000,0.000,0.000
0.246,0.056,244.170,1.000,0.000,0.000,1.000
0.102,0.000,236.490,0.400,0.000,0.000,0.000
0.634,0.060,237.330,2.600,0.000,1.000,1.000
0.316,0.000,243.900,1.400,0.000,0.000,0.000
0.316,0.108,240.360,1.400,0.000,0.000,0.000
2.820,0.456,240.920,11.800,0.000,2.000,19.000
1.358,0.062,229.400,6.000,0.000,0.000,16.000
0.352,0.062,238.880,1.800,0.000,0.000,0.000
0.450,0.000,239.140,2.000,0.000,0.000,0.000
0.336,0.066,239.110,1.400,0.000,0.000,1.000
0.876,0.174,240.990,3.600,0.000,0.000,12.000
0.136,0.000,239.470,0.600,0.000,0.000,1.000
0.118,0.072,239.650,0.600,0.000,0.000,0.000
0.404,0.148,242.070,1.800,0.000,1.000,1.000
0.170,0.000,241.670,0.800,0.000,0.000,1.000
0.360,0.094,247.580,1.400,0.000,0.000,1.000
0.146,0.000,241.220,0.600,0.000,0.000,0.000
0.396,0.252,242.450,1.800,0.000,0.000,0.000
0.204,0.000,246.110,0.800,0.000,0.000,0.000
0.528,0.058,243.730,2.200,0.000,0.000,1.000
4.516,0.228,236.140,19.600,31.000,0.000,17.000
0.314,0.078,243.970,1.400,0.000,1.000,0.000
0.366,0.258,241.010,1.800,0.000,1.000,0.000
1.374,0.000,239.600,5.600,0.000,0.000,18.000
