Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption,Temperature,Humidity,Wind Speed
34763.44371,20046.98545,16624.24615,21.3,47.91,0.083
43522.12625,30497.46835,41157.48954,25.65,77.3,4.913
22043.07692,17475.61983,9652.048193,19.72,70.8,0.071
23380.30635,16857.26141,10679.63526,14.92,86.0,4.914
28713.84615,21997.93388,11097.83133,13.94,87.8,0.083
32330.12658,16858.35866,16493.49398,15.42,61.1,0.08
44035.9322,27286.32219,25390.31156,15.03,61.83,0.08
22728.51711,17199.14084,10758.22329,14.47,70.1,0.081
42103.14894,23992.68293,24747.09677,13.46,59.91,0.074
22344.61538,17769.42149,10906.98795,14.83,83.6,0.081
49768.70144,33890.17951,36546.2069,26.35,57.3,4.906
32769.55752,18617.46362,16191.54239,27.89,29.51,4.924
28380.22814,22081.62013,9444.417767,16.93,62.48,0.078
31692.30769,25940.08264,17360.96386,21.35,66.21,0.07
44396.96203,27935.56231,26735.42169,11.7,66.64,0.085
30452.98013,18254.46985,22212.92308,26.61,55.94,4.928
27320.65574,17702.78638,12143.80567,14.33,82.0,0.085
24553.11258,16095.2183,12004.43077,20.69,89.5,0.061
22940.79656,12995.92668,11805.09091,11.11,76.5,0.079
33358.97872,21556.09756,15967.74194,11.15,63.07,0.082
41243.83208,16625.25458,18501.81818,17.52,89.0,0.073
37344.63576,22965.90437,20611.93846,23.59,70.2,0.068
38824.06215,26731.99578,26103.57367,28.32,38.59,4.91
33666.09836,20574.613,20224.12955,19.78,67.68,0.081
41575.38462,35631.81818,16684.33735,17.88,68.15,0.071
42136.70886,25725.22796,24572.53012,15.33,70.2,0.075
47406.77741,30326.58228,36253.05439,27.4,70.4,4.926
22077.56654,16705.73796,9623.04922,6.154,87.8,0.088
42265.43046,24144.69854,25928.86154,20.94,77.7,0.07
43675.27869,26548.60681,26339.75709,25.57,52.8,4.922
23889.23077,19673.55372,7980.722892,19.71,55.47,0.082
34182.81909,23987.32841,23792.3511,25.8,60.65,4.902
45159.91247,30585.06224,20116.231,24.51,55.25,4.924
26342.23195,15665.9751,11975.19757,18.11,80.6,0.08
33282.75565,20184.92872,16989.09091,21.88,50.78,0.086
40799.46726,31172.12249,27782.82132,27.05,73.8,4.904
34076.38321,19869.65377,19595.63636,18.1,74.1,0.075
36573.45133,23385.03119,13826.35342,23.62,69.76,4.946
37827.81457,23197.921,21947.07692,23.85,64.62,0.069
28136.88213,23094.20068,9928.451381,5.06,93.5,0.082
26615.60656,17011.76471,12044.69636,17.37,89.3,4.926
29950.76923,21525.61983,14816.38554,15.19,79.6,0.082
35013.2459,21573.99381,17314.97976,21.36,69.72,0.071
33534.91525,21731.30699,17644.70352,14.54,72.7,0.08
27473.22259,18018.98734,20069.62343,24.29,83.8,4.917
35462.78146,22337.21414,17782.15385,27.22,39.76,4.929
44804.05063,27224.31611,25810.12048,11.52,63.64,0.083
45952.14206,30525.87117,31869.59248,21.79,56.49,4.92
31966.42623,19051.39319,17647.28745,24.77,41.84,0.07
23424.40678,14706.38298,11108.98492,8.36,72.1,4.911
42158.29787,22789.02439,27069.67742,12.7,82.4,0.073
29719.14894,16745.12195,15776.12903,15.65,50.3,4.915
25669.83051,15020.06079,16527.43719,11.02,88.7,0.071
31212.1519,17306.99088,16528.19277,17.38,50.48,4.915
42761.3245,25697.7131,26673.23077,20.59,85.0,0.066
40143.54486,24848.96266,17665.16717,18.28,91.8,0.074
33673.35548,23449.36709,26606.86192,30.29,28.61,4.911
31289.2779,20643.9834,13626.74772,19.76,86.4,4.918
34609.02128,18757.31707,23190.96774,18.72,72.4,0.083
22692.01521,18381.0985,10084.03361,7.79,69.83,0.083
39661.53163,24812.24921,25483.63636,25.17,83.8,4.918
27874.62295,16952.32198,16615.38462,20.08,59.04,0.082
24035.08306,15975.94937,18304.26778,20.6,67.67,4.909
35167.32519,22592.18585,26242.00627,26.93,76.8,4.924
33454.17722,22329.48328,16169.63855,11.46,66.54,0.083
28147.92453,19338.12038,18158.74608,24.15,89.4,4.91
48049.01221,35011.61563,36359.62382,29.91,48.82,4.903
40650.95057,34247.31513,16192.07683,16.32,75.8,0.068
28723.70861,16476.92308,20281.10769,25.99,63.48,4.919
31462.81967,17966.56347,17454.89879,20.89,60.79,0.069
28434.98099,22107.39491,7519.807923,11.82,69.44,0.086
37058.46154,31180.16529,24480.0,20.48,75.0,0.071
41772.20339,25086.93009,24927.19598,14.19,63.65,0.082
44499.06383,26619.5122,24776.12903,14.54,73.4,0.074
26861.53846,23042.97521,14960.96386,19.08,81.0,0.075
37286.15385,30462.39669,16713.25301,19.86,68.01,0.071
47614.29523,34688.48997,36293.41693,29.71,49.68,4.905
23076.4557,14994.52888,15371.56627,8.33,82.2,0.075
23309.61702,13781.70732,14121.29032,12.34,65.85,0.082
33943.08197,21180.18576,16667.85425,24.15,48.18,0.07
35050.21277,21998.78049,16461.29032,16.04,70.6,0.099
38750.83056,26517.72152,30667.78243,27.97,70.9,4.914
40895.36071,26914.46674,27415.67398,27.69,67.29,4.922
34907.21206,17208.14664,17600.0,16.29,84.1,0.071
26805.66372,15391.68399,12855.56691,21.1,79.0,4.916
35466.4918,21510.83591,18527.61134,22.02,69.1,4.92
24881.01266,16737.99392,12248.6747,8.71,83.9,0.081
35239.86885,22744.27245,18574.25101,19.76,58.96,4.919
37641.507,19451.73116,24709.81818,16.22,79.5,0.07
45490.63291,28712.46201,26619.75904,12.01,54.49,0.088
34994.01507,20203.25866,19136.0,15.87,84.0,0.071
36778.29322,23441.07884,14397.08207,22.48,75.6,0.077
39261.53846,33281.40496,20298.79518,19.62,76.2,0.069
30244.79467,21197.04329,22197.36677,21.54,54.93,4.905
31497.24289,21409.54357,12430.39514,20.32,68.64,0.082
28494.83444,15556.34096,12855.13846,21.4,74.8,0.069
21396.19772,16595.27462,9329.171669,9.31,85.1,0.082
29559.82979,18043.90244,17268.3871,12.37,80.3,0.084
18011.6254,9436.252546,10618.18182,13.74,86.1,0.08
24059.46903,15290.64449,8937.11951,15.96,76.4,4.915
30665.38293,20778.42324,9483.282675,18.31,91.5,5.375
27468.31858,16559.25156,13249.76507,22.7,61.75,0.275
28857.53607,19231.67899,21071.84953,22.19,64.72,4.914
32172.91712,17963.34012,18269.09091,15.8,86.8,0.077
33840.0,18987.94179,14508.84576,23.41,56.29,4.931
32942.29787,21614.63415,14986.45161,16.19,47.28,0.087
30240.0,23749.58678,11063.13253,21.4,67.54,0.068
22460.33898,13644.9848,13731.37688,14.34,64.22,0.079
26911.89369,16310.12658,21033.64017,22.7,79.5,4.91
38311.86885,23821.67183,23844.53441,19.64,84.0,0.068
32631.59737,26966.39004,12307.84195,19.94,65.81,4.925
42583.72881,25579.33131,26582.83417,13.88,62.7,0.078
27844.86692,21882.78613,8620.408163,5.937,83.1,4.912
22310.88608,13090.57751,13706.0241,9.59,80.7,0.085
33934.88372,23054.43038,29516.98745,23.63,86.8,4.915
43370.84746,25641.33739,25326.63317,15.1,66.26,0.082
36747.90698,22781.01266,30535.23013,27.86,74.1,4.915
41219.03122,22377.18941,26088.72727,17.53,75.3,0.073
35441.31148,22729.41176,17489.87854,19.66,70.9,0.068
28245.4267,21487.9668,11333.25228,21.71,67.58,4.918
40968.39344,25356.03715,24322.59109,17.71,81.3,4.925
25770.09967,16860.75949,21503.59833,22.77,50.36,4.919
22918.48101,13185.41033,14168.6747,10.99,69.61,4.914
37334.75083,23669.62025,26311.6318,26.99,73.5,4.919
24034.57627,13969.60486,14981.78894,10.89,73.9,0.085
26443.06346,16073.02905,11590.0304,16.46,81.2,0.109
27404.60177,15099.7921,13532.17569,20.98,64.02,4.918
27640.43764,15789.21162,12307.84195,21.14,63.59,4.92
27901.53846,22466.52893,12665.06024,20.1,78.2,0.064
36810.59603,22696.4657,19814.4,24.99,55.54,0.072
39866.1597,33562.44247,15149.09964,13.42,55.81,0.081
32196.76149,20042.73859,14332.88754,20.09,80.2,4.913
39551.15974,32549.37759,17005.71429,18.83,51.4,0.085
37499.61977,32443.0807,16140.21609,15.15,64.75,0.082
31850.84746,18218.84498,18229.38693,16.7,58.68,0.083
20621.77215,12853.49544,14105.06024,4.718,75.8,0.08
26354.83589,18171.78423,9372.401216,17.12,89.6,4.925
23589.15254,15344.68085,10825.32663,11.45,65.72,0.085
22807.60456,17832.46395,9311.884754,17.86,57.91,0.082
25332.31939,20770.78859,11259.54382,10.14,84.8,0.086
25333.91685,20707.46888,8969.726444,18.06,66.24,0.083
45614.16393,26920.12384,26398.05668,21.3,59.82,0.08
39712.67481,27077.93031,24412.2884,26.79,46.85,4.906
43865.08475,26075.37994,25147.17588,14.18,68.51,0.082
30858.0531,20997.5052,13626.31256,23.38,70.9,4.92
33354.4186,23153.16456,27414.22594,23.69,64.39,4.906
38942.19269,26684.81013,28763.84937,28.43,63.03,4.908
25200.0,14968.99696,15537.52764,9.84,91.1,0.082
24455.6962,15286.32219,16192.77108,15.1,71.1,0.076
30178.98305,17091.79331,17164.22111,9.84,45.98,0.09
46654.08638,30227.8481,39928.3682,27.98,43.98,4.925
41681.68701,31575.0792,29191.22257,30.19,65.56,4.906
40722.7525,27218.58501,25646.1442,26.72,46.25,4.905
43816.92142,24004.88798,28741.81818,17.28,80.7,0.083
35157.61589,21843.24324,17817.6,28.22,35.22,4.917
26205.56962,17741.03343,17389.87952,9.04,80.1,0.087
32141.53846,25021.4876,15712.77108,13.27,87.8,4.925
39207.63596,28385.63886,25417.42947,32.41,18.14,4.903
23926.15385,18855.3719,11462.16867,15.39,86.1,0.072
43385.70492,26247.67802,25844.21053,19.23,72.1,4.924
39159.06977,27987.34177,34294.8954,28.71,62.32,4.906
31980.71044,16606.92464,19025.45455,15.9,81.8,0.068
43436.96203,26910.6383,25665.54217,14.96,61.82,0.084
29265.13274,17741.78794,14502.96221,20.77,55.59,0.283
31507.22433,25918.37987,13852.58103,10.64,75.1,0.075
24849.18979,18851.53115,17942.06897,26.4,75.1,4.905
38261.9469,19388.35759,21669.13177,20.22,58.75,4.924
26739.25602,15565.14523,12745.53191,15.76,81.6,0.081
32378.47176,22575.94937,29041.00418,31.27,31.42,4.917
26869.38053,16102.7027,11267.00715,20.65,84.1,0.285
35957.28814,22106.99088,22808.44221,13.32,56.78,4.921
37141.19205,20593.34719,22189.29231,24.39,70.4,4.922
37815.09934,23826.61123,23831.63077,20.59,87.0,0.067
48303.71681,28403.3264,21298.46782,22.26,68.32,4.937
24915.93443,15154.17957,14370.8502,18.24,86.7,4.914
45740.06557,27518.26625,25529.39271,19.5,82.5,4.927
31928.49558,22217.46362,13802.8192,23.73,65.23,4.922
38374.48505,26946.83544,30372.5523,30.0,59.89,4.908
48157.37705,28933.74613,26823.64372,19.8,83.3,4.923
43529.23418,26731.99578,24731.28527,24.68,86.4,4.919
24137.43811,13215.88595,15924.36364,15.94,82.6,0.073
23129.00662,14987.52599,11295.50769,19.74,52.71,0.08
31351.49502,26156.96203,21919.33054,26.09,75.0,4.92
25741.53846,19331.40496,9148.915663,19.96,75.1,0.07
27336.02664,17923.97043,17081.37931,25.48,92.9,4.906
23003.07692,18316.1157,6951.325301,9.7,83.3,0.082
22083.14754,14177.08978,12913.36032,14.82,70.4,0.081
49550.03322,32730.37975,39910.29289,26.31,55.69,4.91
30057.72152,20341.64134,12283.37349,13.95,85.1,0.077
26764.55696,17409.11854,16747.95181,9.61,58.43,0.091
32255.51331,25207.73243,9179.351741,12.08,82.0,0.086
30075.74751,20460.75949,24763.17992,23.87,48.32,4.908
32723.38983,20472.94833,15346.49246,14.59,66.2,4.913
30296.57795,27332.31052,8672.268908,16.61,53.32,0.084
27390.50847,16683.28267,17129.48744,12.31,74.9,4.918
22504.61538,17122.31405,11149.87952,13.44,77.9,0.086
31945.24715,25796.87021,9968.787515,16.28,68.09,0.075
34669.83051,20622.4924,16081.68844,17.97,48.6,0.082
35806.61487,26735.79725,28800.0,27.04,49.38,4.903
39344.05316,28800.0,30101.42259,29.2,47.19,4.907
35051.01639,21198.76161,18084.53441,21.89,45.38,0.081
28988.35443,17788.44985,18772.04819,11.66,74.9,4.916
31018.21277,17645.12195,17442.58065,19.34,41.69,0.084
26658.37958,17057.23337,15522.50784,20.27,76.5,0.069
23636.92308,19193.80165,9779.277108,10.28,82.0,0.08
35637.63676,23381.3278,14111.12462,24.3,53.35,0.09
22327.87746,11539.41909,8292.765957,17.81,85.1,4.916
33884.60177,20877.75468,13332.13483,21.65,65.86,0.27
41013.21663,26884.23237,17805.22796,22.81,64.72,4.924
27337.94311,15904.97925,12932.27964,23.44,61.55,4.921
38881.59822,28674.55121,27867.08464,35.21,24.04,4.905
31858.40708,17794.17879,14079.34627,24.1,46.36,4.927
30535.38462,26051.65289,14266.98795,20.65,41.86,0.082
23885.61702,14820.73171,14754.19355,17.53,50.82,4.923
32017.02128,20301.21951,15857.41935,21.25,59.91,2.764
34491.79763,18802.85132,18321.45455,19.25,70.9,0.079
27061.13208,18760.29567,19434.73354,26.05,42.91,4.906
34824.68271,21928.63071,12833.06991,27.76,44.78,4.919
46936.64817,32392.39704,35793.8558,29.93,25.44,4.905
36171.54098,23691.64087,17437.40891,17.57,79.7,4.922
36375.9292,24934.30353,10790.43922,21.69,74.9,4.916
27488.68085,16086.58537,11293.54839,14.14,66.81,4.917
30276.75916,19212.67159,21661.69279,23.61,72.2,0.063
33166.3485,21113.41077,22727.02194,23.6,85.4,4.924
23909.67177,17805.80913,10942.24924,19.45,79.2,4.917
37476.76596,21567.07317,22947.09677,15.35,66.38,0.084
20527.65957,11041.46341,11909.03226,10.31,59.61,0.084
31209.12548,25667.99632,9329.171669,20.46,26.74,0.087
32936.20422,25914.67793,30268.58934,28.84,73.6,4.908
22765.01901,18171.21817,9496.278511,8.79,85.9,0.083
23139.20344,12632.99389,15342.54545,14.87,86.8,0.083
23586.83544,21997.56839,15689.63855,14.05,80.0,0.081
23102.95082,14775.2322,10493.92713,19.33,91.9,4.922
35767.94702,20099.3763,21344.49231,24.6,69.05,4.92
33126.37168,18808.31601,16279.79571,27.05,31.31,4.926
21612.1519,12674.77204,14423.13253,13.87,63.49,4.916
31484.63895,26193.361,11234.04255,17.12,77.7,0.083
36260.51054,23318.26822,29444.01254,26.15,80.8,4.918
32489.12809,18084.31772,17716.36364,15.76,85.7,0.068
24699.33775,15350.51975,19247.26154,20.36,90.2,4.917
22350.76923,17944.21488,10664.09639,14.15,87.9,0.082
34768.34043,20615.85366,16786.45161,13.22,78.5,0.089
35260.8365,30329.54894,13633.61345,13.9,68.28,0.085
23870.82885,13630.14257,15418.18182,15.08,89.4,0.069
21122.43346,16812.51918,9553.901561,8.93,71.9,0.081
19704.94297,13667.99632,7127.971188,12.87,73.5,0.086
27835.79869,18597.51037,13428.32827,17.76,92.6,0.071
27449.42966,21890.15035,9916.926771,18.11,56.17,0.089
32936.94915,20221.2766,15763.29648,14.16,58.9,4.915
44857.41794,28000.82988,19036.59574,20.48,78.6,4.918
37398.53821,27360.75949,33192.30126,24.43,57.4,4.918
43011.64557,26804.86322,26249.63855,11.63,70.5,0.087
32591.39241,21578.1155,16453.01205,17.23,59.17,0.075
42871.49502,28591.13924,39337.90795,24.85,59.29,4.903
46231.24726,27463.07054,20110.39514,21.84,45.75,4.925
26304.42013,17006.639,11298.23708,19.64,89.0,4.919
36809.80306,23287.9668,12949.78723,27.34,40.81,4.919
30471.22924,18824.05063,24775.23013,26.85,83.5,4.915
36055.14894,22328.04878,17146.45161,18.75,47.7,0.077
41396.45902,24668.73065,25208.74494,23.3,58.34,0.076
25239.15649,16950.79197,14884.51411,24.28,88.6,4.908
32327.9225,19506.72098,16180.36364,16.74,58.73,0.09
23040.0,13575.68389,14634.45226,7.03,63.11,0.087
22160.0,17929.33884,7205.783133,18.18,84.8,0.063
30058.6437,16658.24847,13911.27273,11.83,77.6,0.094
28749.58425,19437.75934,14344.55927,21.51,65.29,4.918
30807.36959,19980.57022,23058.05643,24.64,92.9,4.923
29192.17021,17550.0,17941.93548,9.77,69.45,0.082
21776.94915,13466.2614,12700.94472,11.29,66.81,4.914
29826.97674,20643.03797,25883.84937,23.2,59.02,4.909
38654.30464,21491.47609,18993.23077,23.41,68.25,0.069
20471.18644,11438.29787,10599.55779,11.69,65.39,0.088
47008.21192,27452.80665,33148.06154,22.26,81.3,4.918
46212.34136,27373.44398,20682.31003,20.61,47.75,4.916
38547.69231,33021.07438,19847.71084,22.15,49.23,0.087
44452.45033,27969.23077,25887.50769,22.53,41.53,0.082
23421.45695,13363.40956,12831.50769,19.93,86.0,0.067
21867.34177,13965.95745,13960.48193,8.19,87.0,0.088
51571.49834,34715.10032,39778.30721,25.41,57.71,0.07
34278.71254,21474.55121,21402.88401,25.04,84.6,4.919
38730.59603,23721.82952,21356.30769,26.12,33.1,0.072
23750.57034,19032.83216,6955.102041,13.15,81.4,0.075
27052.22591,17772.1519,20539.58159,24.14,83.2,4.916
35579.46903,23231.60083,15550.23493,25.21,69.46,0.262
20579.24051,10081.45897,11843.85542,12.32,65.41,0.081
41583.05085,23879.63526,25928.68342,10.32,53.67,0.081
39628.89734,33013.80792,16330.37215,14.36,79.6,0.073
48777.80244,33148.89124,36185.07837,23.8,43.34,4.928
35266.82454,19345.41752,19083.63636,15.91,84.1,0.071
40447.15232,22737.62994,23175.87692,19.96,88.3,0.068
41794.96689,26068.19127,24883.2,20.33,89.0,0.067
47148.07947,27535.13514,33360.73846,22.14,81.7,4.92
21735.38462,15419.00826,10612.04819,12.24,86.5,4.922
33409.27152,22370.89397,22449.23077,27.16,53.84,4.921
25321.67922,14220.3666,16157.09091,11.66,73.2,0.087
30966.15385,26189.2562,10895.42169,23.02,53.5,0.074
22333.07985,16853.0224,9807.442977,6.202,87.7,0.086
36060.39735,22958.41996,22159.75385,20.09,87.6,0.066
22911.02662,19386.31482,10233.85354,15.18,55.64,0.08
42615.04994,28773.38965,26970.28213,28.49,65.53,4.909
23904.63576,11144.28274,11136.0,21.52,62.47,0.081
22882.02532,14363.52584,14949.39759,8.29,86.6,0.088
42012.65877,21281.05906,28410.18182,14.4,90.1,0.069
23762.73764,18822.95183,9703.721489,13.07,78.5,0.087
34232.29759,22989.21162,11671.73252,24.22,67.87,4.923
35127.07965,21753.43035,15491.39939,22.78,86.7,0.28
23570.61043,17532.41816,17412.41379,25.95,88.2,4.909
28682.19591,13102.24033,15546.18182,14.57,89.3,0.068
43126.77966,26866.8693,25841.84925,12.23,70.8,0.082
31916.96203,21136.77812,20755.66265,12.75,70.4,0.071
35958.6755,19107.69231,16512.0,23.38,69.0,0.069
20891.25475,16429.57963,8804.801921,10.4,88.7,0.084
35874.01993,24216.4557,25148.78661,26.69,70.9,4.917
48662.7303,33722.91447,36112.85266,27.95,49.89,4.903
34457.71365,26766.20908,24797.49216,27.38,59.05,4.902
35395.61462,24501.26582,32228.28452,25.36,48.42,4.915
39887.68212,24960.49896,22472.86154,22.98,74.3,0.069
29112.21239,17756.75676,15673.78958,23.32,68.56,0.268
32991.31915,23352.43902,17012.90323,14.87,75.6,0.074
25999.32203,15658.35866,16926.87437,8.18,50.65,0.092
20894.72551,10840.32587,11822.54545,10.96,88.6,0.084
35548.47458,22085.10638,24545.12563,12.49,67.62,0.084
37080.78775,24830.29046,12161.94529,19.27,89.0,0.073
33096.74919,20118.94094,22254.54545,16.22,68.73,0.072
26257.69912,17487.31809,10531.56282,20.34,81.4,4.917
20836.5019,15509.05186,9801.680672,13.23,80.8,0.082
33507.57112,19926.97095,15289.9696,24.08,52.88,4.917
34560.0,21424.39024,16583.22581,22.56,53.35,0.073
33873.70213,17831.70732,15793.54839,24.22,46.28,4.924
28635.25424,20713.67781,14593.92965,11.76,85.5,4.917
38472.45283,24937.69799,26681.37931,27.24,74.3,4.922
30758.1457,15765.90437,17965.29231,23.61,67.18,4.918
38972.30769,30923.55372,17025.54217,19.7,75.4,0.069
36650.47725,22257.65576,21144.07524,27.02,64.12,4.922
33489.83607,20901.54799,17221.7004,25.41,23.79,4.919
31093.53612,25310.83154,9732.533013,17.21,57.51,0.078
37886.0177,23078.17048,15650.25536,23.83,53.95,0.278
19594.93671,12827.96353,13856.38554,14.98,71.3,0.075
42392.58278,26446.15385,25113.6,20.84,85.7,0.067
41867.08102,31841.18268,27469.84326,27.38,73.5,4.906
33034.74704,19422.40326,18240.0,17.35,78.8,0.077
22721.3617,13039.02439,13436.12903,14.59,83.1,0.083
24743.48936,14242.68293,15061.93548,10.91,63.25,0.083
25070.72243,20126.41915,7393.037215,13.52,76.7,0.076
23093.53612,19209.57349,9208.163265,14.58,61.35,0.082
32012.1673,25436.02332,9392.557023,16.48,63.89,0.104
22820.33898,13097.87234,13841.36683,11.02,72.6,0.083
24676.72131,15451.39319,15035.46559,17.52,84.8,4.919
34919.21225,22757.67635,11508.32827,23.24,73.7,0.082
22765.42373,13185.41033,14483.9397,12.37,77.1,4.916
40129.23077,33958.26446,17881.44578,19.35,47.4,0.087
40633.25194,26503.90707,27162.88401,27.61,67.46,4.923
35617.57377,21822.91022,18061.21457,27.45,50.0,0.069
23290.16949,11587.84195,13424.56281,12.72,72.4,0.084
34099.95624,23037.75934,11514.16413,23.69,71.2,4.923
31026.1794,20635.44304,25257.23849,26.46,58.62,4.907
28621.39535,18596.20253,21949.45607,24.23,85.8,4.916
33980.21882,20311.61826,15348.32827,20.56,81.3,0.09
34018.62295,21551.70279,21232.71255,22.03,60.81,0.076
32801.95339,23409.5037,26097.55486,21.12,63.47,4.91
48279.7351,25521.82952,28941.78462,22.43,54.47,4.914
33687.07965,23317.67152,11714.1573,22.86,69.29,0.273
25025.3617,14992.68293,15090.96774,14.27,80.8,0.084
37076.92308,29763.22314,17083.37349,16.78,75.2,0.072
40892.18543,25798.7526,23347.2,25.81,32.76,0.07
33743.52159,20145.56962,25196.98745,27.22,55.9,4.929
41830.0885,21049.89605,23451.84883,20.2,58.55,4.923
26193.41772,16668.69301,16678.55422,5.138,75.8,0.083
23714.31072,19381.74274,8485.349544,20.7,61.51,0.082
23472.31788,12442.82744,13457.72308,22.37,72.1,4.916
33853.17546,19107.12831,18199.27273,22.18,46.92,0.091
26888.49558,15975.46778,14632.40041,21.08,58.92,4.92
34950.29508,22595.66563,18154.49393,18.98,67.8,4.921
21627.37643,16123.96441,9018.007203,12.41,82.7,0.081
45314.5515,29335.44304,36921.841,28.07,43.8,4.919
32317.2766,19445.12195,15381.29032,25.34,53.24,0.078
34713.0897,23270.88608,31830.62762,32.28,35.41,4.908
38302.78481,23941.64134,19477.59036,14.77,46.94,0.082
23407.65957,14751.21951,11438.70968,13.98,81.5,0.084
20949.87342,12415.80547,11433.25301,9.4,80.5,0.086
23493.2459,13749.8452,11275.1417,18.53,86.3,0.067
34373.99354,18333.60489,18158.54545,16.04,80.7,0.074
34693.67089,21351.97568,17528.6747,14.77,54.62,0.085
25630.10941,13787.55187,11356.59574,15.86,87.2,0.08
24558.98734,15147.72036,15365.78313,8.03,78.0,0.083
32905.53191,19328.04878,16606.45161,11.79,88.7,0.08
33861.44681,20004.87805,20467.74194,12.91,55.44,0.087
42149.06351,22593.48269,27653.81818,16.47,81.1,0.076
35032.6477,24848.96266,13510.0304,22.71,68.5,0.079
